age,agebucket,bookingplatform,booklongname,bookshortname,boref,botimestamp,boversion,business,businesstimezone,cancellationcashinstructionstatus,cancellationstockinstructionstatus,cashopenamt,cptyaccountingtype,cptyshortname,cusip,denominationcurrencycode,diarybotimestamp,diarycategory,diaryfailedreasoncode,diarynarrative,diaryupdatedby,direction,entityshortname,entitytype,faileddays,failedreason,forefnonunique,fullcashsettlementdate,fullinstrumentsettlementdate,fullsettlementdate,generalnarrative,instrumentname,instrumenttype,instrumenttypelevel2,instrumenttypelevel3,integrationstatus,isenriched,isin,isinternalsettlement,isinternaltrade,ismarketfacing,istradeactive,latestfailstatusactivity,market,marketoftrade,matchingstatus,modificationtimestamp,netconsiderationinbasecurrency,netconsiderationinbasecurrencyamount,opensettlementamt,opentradedquantity,operation,origin,ourdepot,ourdepotaccount,ournostro,ournostroaccount,parent,pbflow,pcs_cptyssi,pcs_entitydepotnostroacc,pcs_entityssi,pis_cptyssi,pis_entitydepotnostroacc,pis_entityssi,placeofsafekeeping,pricashoriginalamt,principal,priorityindicator,pristockoriginalamt,quantity,reportinterval,seccashoriginalamt,secstockoriginalamt,sedol,settbiccode,settdenominationamount,settdenominationcurrencycode,settlementamount,settlementconvention,settlementcurrencycode,settlementdepotcountry,settlementstatus,settlementterms,settlementtimestamp,settlementtype,stockdirection,stockinstructionexternalreason,stockinstructionexternalreasontype,stockinstructionexternalstatus,stockinstructionexternalstatustype,stockinstructionformat,stockinstructionnarrative,stockinstructionstatus,stockisacknowledged,stockopenamt,stockoperationalgroup,summarysettlementstatus,swiftcashreceiveref,swiftcashref,swiftdeliverref,swiftreceiveref,taskaction,taskage,taskbotimestamp,taskcreatedate,taskdescription,taskduedate,taskid,taskmodificationtimestamp,taskrole,taskstatus,tasktype,theirdepot,theirdepotaccount,theirnostro,theirnostroaccount,tradecategory,tradedate,tradedcurrencycode,tradedprice,tradereason,tradername,tradestate,tradestatus,tradesubtype,tradetimestamp,tradetype,tradetypecategory,updatedby,updateddatetime,valuedate
null,null,null,5 Banking_Repo MTM,5 Banking_Repo MTM,00000000000494086922,15:21.0,1,Financing Business,Europe/London,null,null,835988.85,ExternalCounterparty,WMC-6F67,D2R8H4FE4,EUR,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,7,null,3MIXCJ,null,null,null,null,BR 0 05/15/35,Debt,null,null,STP,TRUE,DE0001102515,null,null,null,TRUE,null,FI-ICSD,null,Unmatched,30:35.0,GBP,725118.27,835988.85,836000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000494081273,null,000001124351/S05789660,000008525491,C001/100002032762,000001124351/S05789660,000000743766,C001/100002032758,null,835988.85,836000,null,836000,836000,null,null,null,BMQ5WP1,ZYAFGB30XXX,0,EUR,835988.85,GermanyDebt,EUR,LU,null,DVP,null,TransactionSettlementType,Deliver,null,null,null,null,null,null,null,null,836000,ICSDFI,Failed,null,null,AP00494086922Q1,null,null,null,null,null,null,null,null,null,null,null,null,null,23861,null,23861,Financing,00:00.0,EUR,99.99866627,null,null,NotNetted,New,null,10:00.0,BuySellBackCloseMovement,null,by FISS,null,00:00.0
null,null,null,5 Banking_Repo MTM,5 Banking_Repo MTM,00000000000494086927,15:21.0,1,Financing Business,Europe/London,null,null,13292822.76,ExternalCounterparty,69Z5,D2R8H4FE4,EUR,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,7,null,3MIXAN,null,null,null,null,BR 0 05/15/35,Debt,null,null,STP,TRUE,DE0001102515,null,null,null,TRUE,null,FI-ICSD,null,Unmatched,30:27.0,GBP,11529900.91,13292822.76,13293000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000494082274,null,000000745612/S05532750,000008525491,C001/100002032762,000000745612/S05532750,000000743766,C001/100002032758,null,13292822.76,13293000,null,13293000,13293000,null,null,null,BMQ5WP1,ZYAFGB30XXX,0,EUR,13292822.76,GermanyDebt,EUR,LU,null,DVP,null,TransactionSettlementType,Deliver,null,null,null,null,null,null,null,null,13293000,ICSDFI,Failed,null,null,AP00494086927Q1,null,null,null,null,null,null,null,null,null,null,null,null,Euroclear (CSD),93793,Euroclear (CSD),93793,Financing,00:00.0,EUR,99.99866667,null,null,NotNetted,New,null,10:00.0,BuySellBackCloseMovement,null,by FISS,null,00:00.0
null,null,null,Stock Borrow Loan London,SL London,00000000000494086274,47:23.0,1,Equity Financing,Europe/London,null,null,null,ExternalCounterparty,OMNIBUS BONY Stock L,E41222113,EUR,null,null,null,null,null,Receive,BarCap Secs Ltd (UK),EQ,7,null,473700065,null,null,null,null,ENESA SA,Equity,null,null,STP,TRUE,ES0130670112,null,null,null,TRUE,null,CREST,null,Unmatched,30:20.0,null,null,null,4164,Receipt,GOS,Citibank Europe PLC,4433349673,null,null,00000000000494082249,null,null,null,null,000002268178/100009317601,000000743631,C006/100002651375,IBRCESMM,null,85695.12,null,4164,4164,null,null,null,5271782,IBRCESMM,0,EUR,null,SpainEquity,USD,IE,null,FOP,null,SBRPOpenMovement,Receive,null,null,null,null,null,null,null,null,4164,EMEAEQ,Failed,null,null,null,AP00494086274Q1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Financing,00:00.0,USD,20.58,null,null,StockOnly,New,StockVsFee,38:21.0,StockBorrowOpenStockOnlyMovement,null,by GOS,null,00:00.0
null,null,STO,Give In Washbook,Give In Washbook,00000000000494081241,24:19.0,1,Cash Business,Europe/London,null,null,1330460.8,null,null,G06940103,GBP,null,null,null,null,null,Receive,BarCap Secs Ltd (UK),EQ,7,null,11251938,null,null,null,null,BAE SYSTEMS PLC,Equity,null,null,STP,TRUE,GB0002634946,null,null,null,TRUE,null,CREST (CSD),XOFF,Unmatched,30:44.0,GBP,-1330460.8,1330460.8,264400,Buy,FISS,CREST (CSD),598*NO2,CREST (CSD),598*C,null,null,000001105697/S00028615,000008525612,C006/100001995595,000001105697/S00028615,000001714531,C006/100001336009,null,1330460.8,1330460.8,null,264400,264400,null,null,null,0263494,ZYAFGB30XXX,1330460.8,GBP,1330460.8,UKEquity,GBP,GB,null,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,264400,CRSTEQ,Failed,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),50703,CREST (CSD),50703,Outright,00:00.0,GBP,5.032,null,UB7,NotNetted,New,NoneNoSubTranType,00:00.0,Principal,null,by FISS,null,00:00.0
null,null,null,null,null,00000000000494086263,12:24.0,1,Financing Business,Europe/London,null,null,null,null,null,G4527HCW9,GBP,null,null,null,null,null,Receive,Barclays Bank PLC,FI,7,null,11297808,null,null,null,null,UKTI 0 1/8 03/22/68,Debt,null,null,STP,TRUE,GB00BDX8CX86,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,30:24.0,null,null,null,223000,Receipt,FISS,CREST (CSD),034*STAR,null,null,00000000000494084182,null,null,null,null,000000901769/S06459188,000008341804,C001/100001951086,null,null,56994954.9,null,223000,223000,null,null,null,BDX8CX8,ZYAFGB30XXX,0,GBP,null,UKDebt,null,GB,null,FOP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,223000,CRSTFI,Failed,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),0OMAY,null,null,Financing,00:00.0,GBP,255.5827574,null,SYQ,NotNetted,New,null,00:00.0,CounterpartySecurityMarginCloseMovement,null,by FISS,null,00:00.0
null,null,null,201 Banking_Repo MTM,201 Banking_Repo MTM,00000000000494086798,15:16.0,1,Financing Business,Europe/London,null,null,459847.44,null,null,G4527HEG2,GBP,null,null,null,null,null,Receive,Barclays Bank PLC,FI,7,null,3MIWZC,null,null,null,null,UKT 1 3/4 01/22/49,Debt,null,null,STP,TRUE,GB00BFWFPP71,null,null,null,TRUE,null,FI-EMEA Domestic,XOFF,Unmatched,30:45.0,GBP,-459847.44,459847.44,457000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,00000000000494082269,null,null,000008525620,C001/100001951096,null,000008341804,C001/100001951086,null,459847.44,456978.27,null,457000,457000,null,null,null,BFM4W97,ZYAFGB30XXX,0,GBP,459847.44,UKDebt,GBP,GB,null,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,457000,CRSTFI,Failed,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Financing,00:00.0,GBP,99.99535397,null,null,NotNetted,New,null,10:00.0,SellBuyBackCloseMovement,null,by FISS,null,00:00.0
null,null,null,201 Banking_Repo MTM,201 Banking_Repo MTM,00000000000494086883,15:21.0,1,Financing Business,Europe/London,null,null,459847.44,null,null,G4527HEG2,GBP,null,null,null,null,null,Receive,Barclays Bank PLC,FI,7,null,3MIXAX,null,null,null,null,UKT 1 3/4 01/22/49,Debt,null,null,STP,TRUE,GB00BFWFPP71,null,null,null,TRUE,null,FI-EMEA Domestic,XOFF,Unmatched,30:47.0,GBP,-459847.44,459847.44,457000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,00000000000494081266,null,null,000008525620,C001/100001951096,null,000008341804,C001/100001951086,null,459847.44,456978.27,null,457000,457000,null,null,null,BFM4W97,ZYAFGB30XXX,0,GBP,459847.44,UKDebt,GBP,GB,null,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,457000,CRSTFI,Failed,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Financing,00:00.0,GBP,99.99535397,null,null,NotNetted,New,null,10:00.0,SellBuyBackCloseMovement,null,by FISS,null,00:00.0
null,null,null,201 Banking_Repo MTM,201 Banking_Repo MTM,00000000000494087787,50:53.0,1,Financing Business,Europe/London,null,null,459868.67,null,null,G4527HEG2,GBP,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,7,null,3MIYPV,null,null,null,null,UKT 1 3/4 01/22/49,Debt,null,null,STP,TRUE,GB00BFWFPP71,null,null,null,TRUE,null,FI-EMEA Domestic,XOFF,Unmatched,30:24.0,GBP,459868.67,459868.67,457000,Delivery,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,00000000000494082300,null,null,000008525620,C001/100001951096,null,000008341804,C001/100001951086,null,459868.67,457000,null,457000,457000,null,null,null,BFM4W97,ZYAFGB30XXX,0,GBP,459868.67,UKDebt,GBP,GB,null,DVP,null,TransactionSettlementType,Deliver,null,null,null,null,null,null,null,null,457000,CRSTFI,Failed,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Financing,00:00.0,GBP,100,null,null,NotNetted,New,null,47:00.0,SellBuyBackOpenMovement,null,by FISS,null,00:00.0
null,null,null,201 Banking_Repo MTM,201 Banking_Repo MTM,00000000000494086776,15:16.0,1,Financing Business,Europe/London,null,null,234451.76,null,null,G4527HEG2,GBP,null,null,null,null,null,Receive,Barclays Bank PLC,FI,7,null,3MIWYV,null,null,null,null,UKT 1 3/4 01/22/49,Debt,null,null,STP,TRUE,GB00BFWFPP71,null,null,null,TRUE,null,FI-EMEA Domestic,XOFF,Unmatched,30:22.0,GBP,-234451.76,234451.76,233000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,00000000000494078258,null,000001123134/S05462567,000008525620,C001/100001951096,000001123134/S05462567,000008341804,C001/100001951086,null,234451.76,232988.92,null,233000,233000,null,null,null,BFM4W97,ZYAFGB30XXX,0,GBP,234451.76,UKDebt,GBP,GB,null,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,233000,CRSTFI,Failed,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),AA011,CREST (CSD),AA011,Financing,00:00.0,GBP,99.99535615,null,null,NotNetted,New,null,10:00.0,SellBuyBackCloseMovement,null,by FISS,null,00:00.0
null,null,null,201 Banking_Repo MTM,201 Banking_Repo MTM,00000000000494086786,15:16.0,1,Financing Business,Europe/London,null,null,61380.07,null,null,G4527HEG2,GBP,null,null,null,null,null,Receive,Barclays Bank PLC,FI,7,null,3MIWVJ,null,null,null,null,UKT 1 3/4 01/22/49,Debt,null,null,STP,TRUE,GB00BFWFPP71,null,null,null,TRUE,null,FI-EMEA Domestic,XOFF,Unmatched,30:34.0,GBP,-61380.07,61380.07,61000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,00000000000494083248,null,000000904380/S03058692,000008525620,C001/100001951096,000000904380/S03058692,000008341804,C001/100001951086,null,61380.07,60997.09,null,61000,61000,null,null,null,BFM4W97,ZYAFGB30XXX,0,GBP,61380.07,UKDebt,GBP,GB,null,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,61000,CRSTFI,Failed,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),AA011,CREST (CSD),AA011,Financing,00:00.0,GBP,99.99535932,null,null,NotNetted,New,null,10:00.0,SellBuyBackCloseMovement,null,by FISS,null,00:00.0
null,null,null,201 Banking_Repo MTM,201 Banking_Repo MTM,00000000000494087808,50:53.0,1,Financing Business,Europe/London,null,null,42263.64,null,null,G4527HEG2,GBP,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,7,null,3MIYRS,null,null,null,null,UKT 1 3/4 01/22/49,Debt,null,null,STP,TRUE,GB00BFWFPP71,null,null,null,TRUE,null,FI-EMEA Domestic,XOFF,Unmatched,30:47.0,GBP,42263.64,42263.64,42000,Delivery,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,00000000000494079303,null,000001122985/S03889580,000008525620,C001/100001951096,000001122985/S03889580,000008341804,C001/100001951086,null,42263.64,42000,null,42000,42000,null,null,null,BFM4W97,ZYAFGB30XXX,0,GBP,42263.64,UKDebt,GBP,GB,null,DVP,null,TransactionSettlementType,Deliver,null,null,null,null,null,null,null,null,42000,CRSTFI,Failed,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),AA011,CREST (CSD),AA011,Financing,00:00.0,GBP,100,null,null,NotNetted,New,null,47:00.0,SellBuyBackOpenMovement,null,by FISS,null,00:00.0
null,null,null,5 Banking_Repo MTM,5 Banking_Repo MTM,00000000000494086607,13:23.0,1,Financing Business,Europe/London,null,null,284996.2,null,null,D2R8H4FE4,EUR,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,7,null,3MIWUX,null,null,null,null,BR 0 05/15/35,Debt,null,null,STP,TRUE,DE0001102515,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,30:38.0,GBP,247199.41,284996.2,285000,Delivery,FISS,Citibank Europe PLC,0011013218,Clearstream Banking,34797,00000000000494081251,null,000000904380/S03095372,000008525491,C001/100002032762,000000904380/S03095372,000008708990,C001/100003450342,DAKVDEFF,284996.2,285000,null,285000,285000,null,null,null,BMQ5WP1,ZYAFGB30XXX,0,EUR,284996.2,GermanyDebt,EUR,IE,null,DVP,null,TransactionSettlementType,Deliver,null,null,null,null,null,null,null,null,285000,DOMFI,Failed,null,null,AP00494086607Q1,null,null,null,null,null,null,null,null,null,null,null,null,State Street Bank  T,4VAB,State Street Bank  T,4VAB,Financing,00:00.0,EUR,99.99866667,null,null,NotNetted,New,null,10:00.0,BuySellBackCloseMovement,null,by FISS,null,00:00.0
null,null,null,201 Banking_Repo MTM,201 Banking_Repo MTM,00000000000494086732,15:16.0,1,Financing Business,Europe/London,null,null,591663.66,null,null,G4527HEG2,GBP,null,null,null,null,null,Receive,Barclays Bank PLC,FI,7,null,3MIWVN,null,null,null,null,UKT 1 3/4 01/22/49,Debt,null,null,STP,TRUE,GB00BFWFPP71,null,null,null,TRUE,null,FI-EMEA Domestic,XOFF,Unmatched,30:44.0,GBP,-591663.66,591663.66,588000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,00000000000494081257,null,000001122985/S03889580,000008525620,C001/100001951096,000001122985/S03889580,000008341804,C001/100001951086,null,591663.66,587972.03,null,588000,588000,null,null,null,BFM4W97,ZYAFGB30XXX,0,GBP,591663.66,UKDebt,GBP,GB,null,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,588000,CRSTFI,Failed,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),AA011,CREST (CSD),AA011,Financing,00:00.0,GBP,99.99535511,null,null,NotNetted,New,null,10:00.0,SellBuyBackCloseMovement,null,by FISS,null,00:00.0
null,null,null,14946 Banking_Repo MTM,14946 Banking_Repo M,00000000000494086755,15:16.0,1,Financing Business,Europe/London,null,null,2853883.85,null,null,E8922AJR2,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,7,null,3MIWXS,null,null,null,null,SPGB 1 1/4 10/31/30,Debt,null,null,STP,TRUE,ES0000012G34,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,30:28.0,GBP,-2475395.83,2853883.85,2851000,Receipt,FISS,Citibank Europe PLC,3061000000,Banque de France,CFREURBPLCFRPPXXX,00000000000494085237,null,000001122985/S08240230,000009061197,C001/100007979693,000001122985/S08240230,000000743181,C001/100002651021,IBRCESMM,2853883.85,2850902.63,null,2851000,2851000,null,null,null,BMWWML2,IBRCESMM,0,EUR,2853883.85,SpainDebt,EUR,IE,null,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,2851000,DOMFI,Failed,null,null,null,AP00494086755Q1,null,null,null,null,null,null,null,null,null,null,null,State Street Bank  T,2956650017,State Street Bank  T,2956650017,Financing,00:00.0,EUR,99.99527779,null,null,NotNetted,New,null,10:00.0,SellBuyBackCloseMovement,null,by FISS,null,00:00.0
null,null,null,201 Banking_Repo MTM,201 Banking_Repo MTM,00000000000494086790,15:16.0,1,Financing Business,Europe/London,null,null,591663.66,null,null,G4527HEG2,GBP,null,null,null,null,null,Receive,Barclays Bank PLC,FI,7,null,3MIWXI,null,null,null,null,UKT 1 3/4 01/22/49,Debt,null,null,STP,TRUE,GB00BFWFPP71,null,null,null,TRUE,null,FI-EMEA Domestic,XOFF,Unmatched,30:34.0,GBP,-591663.66,591663.66,588000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,00000000000494083250,null,000001122985/S03889580,000008525620,C001/100001951096,000001122985/S03889580,000008341804,C001/100001951086,null,591663.66,587972.03,null,588000,588000,null,null,null,BFM4W97,ZYAFGB30XXX,0,GBP,591663.66,UKDebt,GBP,GB,null,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,588000,CRSTFI,Failed,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),AA011,CREST (CSD),AA011,Financing,00:00.0,GBP,99.99535511,null,null,NotNetted,New,null,10:00.0,SellBuyBackCloseMovement,null,by FISS,null,00:00.0
null,null,null,14946 Banking_Repo MTM,14946 Banking_Repo M,00000000000494086823,15:16.0,1,Financing Business,Europe/London,null,null,2853883.85,null,null,E8922AJR2,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,7,null,3MIWVX,null,null,null,null,SPGB 1 1/4 10/31/30,Debt,null,null,STP,TRUE,ES0000012G34,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,30:43.0,GBP,-2475395.83,2853883.85,2851000,Receipt,FISS,Citibank Europe PLC,3061000000,Banque de France,CFREURBPLCFRPPXXX,00000000000494079256,null,000001122985/S08240230,000009061197,C001/100007979693,000001122985/S08240230,000000743181,C001/100002651021,IBRCESMM,2853883.85,2850902.63,null,2851000,2851000,null,null,null,BMWWML2,IBRCESMM,0,EUR,2853883.85,SpainDebt,EUR,IE,null,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,2851000,DOMFI,Failed,null,null,null,AP00494086823Q1,null,null,null,null,null,null,null,null,null,null,null,State Street Bank  T,2956650017,State Street Bank  T,2956650017,Financing,00:00.0,EUR,99.99527779,null,null,NotNetted,New,null,10:00.0,SellBuyBackCloseMovement,null,by FISS,null,00:00.0
null,null,null,201 Banking_Repo MTM,201 Banking_Repo MTM,00000000000494086906,15:21.0,1,Financing Business,Europe/London,null,null,591663.66,null,null,G4527HEG2,GBP,null,null,null,null,null,Receive,Barclays Bank PLC,FI,7,null,3MIXAY,null,null,null,null,UKT 1 3/4 01/22/49,Debt,null,null,STP,TRUE,GB00BFWFPP71,null,null,null,TRUE,null,FI-EMEA Domestic,XOFF,Unmatched,30:42.0,GBP,-591663.66,591663.66,588000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,00000000000494083260,null,000001122985/S03889580,000008525620,C001/100001951096,000001122985/S03889580,000008341804,C001/100001951086,null,591663.66,587972.03,null,588000,588000,null,null,null,BFM4W97,ZYAFGB30XXX,0,GBP,591663.66,UKDebt,GBP,GB,null,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,588000,CRSTFI,Failed,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),AA011,CREST (CSD),AA011,Financing,00:00.0,GBP,99.99535511,null,null,NotNetted,New,null,10:00.0,SellBuyBackCloseMovement,null,by FISS,null,00:00.0
null,null,null,14946 Banking_Repo MTM,14946 Banking_Repo M,00000000000494086794,15:16.0,1,Financing Business,Europe/London,null,null,3048847.63,null,null,E8922AJF8,EUR,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,7,null,3MIWVU,null,null,null,null,SPGB 0 1/2 04/30/30,Debt,null,null,STP,TRUE,ES0000012F76,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,30:43.0,GBP,2644503.11,3048847.63,3040000,Delivery,FISS,Citibank Europe PLC,3061000000,Banque de France,CFREURBPLCFRPPXXX,00000000000494083252,null,000001122985/S08240230,000009061197,C001/100007979693,000001122985/S08240230,000000743181,C001/100002651021,IBRCESMM,3048847.63,3039958.47,null,3040000,3040000,null,null,null,BKV24R9,IBRCESMM,0,EUR,3048847.63,SpainDebt,EUR,IE,null,DVP,null,TransactionSettlementType,Deliver,null,null,null,null,null,null,null,null,3040000,DOMFI,Failed,null,null,AP00494086794Q1,null,null,null,null,null,null,null,null,null,null,null,null,State Street Bank  T,2956650017,State Street Bank  T,2956650017,Financing,00:00.0,EUR,99.99732467,null,null,NotNetted,New,null,10:00.0,BuySellBackCloseMovement,null,by FISS,null,00:00.0
null,null,null,201 Banking_Repo MTM,201 Banking_Repo MTM,00000000000494086815,15:16.0,1,Financing Business,Europe/London,null,null,42261.69,null,null,G4527HEG2,GBP,null,null,null,null,null,Receive,Barclays Bank PLC,FI,7,null,3MIWZE,null,null,null,null,UKT 1 3/4 01/22/49,Debt,null,null,STP,TRUE,GB00BFWFPP71,null,null,null,TRUE,null,FI-EMEA Domestic,XOFF,Unmatched,30:32.0,GBP,-42261.69,42261.69,42000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,00000000000494084262,null,000001122985/S03889580,000008525620,C001/100001951096,000001122985/S03889580,000008341804,C001/100001951086,null,42261.69,41998,null,42000,42000,null,null,null,BFM4W97,ZYAFGB30XXX,0,GBP,42261.69,UKDebt,GBP,GB,null,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,42000,CRSTFI,Failed,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),AA011,CREST (CSD),AA011,Financing,00:00.0,GBP,99.99536361,null,null,NotNetted,New,null,10:00.0,SellBuyBackCloseMovement,null,by FISS,null,00:00.0
null,null,null,201 Banking_Repo MTM,201 Banking_Repo MTM,00000000000494086656,13:24.0,1,Financing Business,Europe/London,null,null,61380.07,null,null,G4527HEG2,GBP,null,null,null,null,null,Receive,Barclays Bank PLC,FI,7,null,3MIWXE,null,null,null,null,UKT 1 3/4 01/22/49,Debt,null,null,STP,TRUE,GB00BFWFPP71,null,null,null,TRUE,null,FI-EMEA Domestic,XOFF,Unmatched,30:36.0,GBP,-61380.07,61380.07,61000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,00000000000494082261,null,000000904380/S03058692,000008525620,C001/100001951096,000000904380/S03058692,000008341804,C001/100001951086,null,61380.07,60997.09,null,61000,61000,null,null,null,BFM4W97,ZYAFGB30XXX,0,GBP,61380.07,UKDebt,GBP,GB,null,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,61000,CRSTFI,Failed,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),AA011,CREST (CSD),AA011,Financing,00:00.0,GBP,99.99535932,null,null,NotNetted,New,null,10:00.0,SellBuyBackCloseMovement,null,by FISS,null,00:00.0
null,null,null,201 Banking_Repo MTM,201 Banking_Repo MTM,00000000000494086792,15:16.0,1,Financing Business,Europe/London,null,null,61380.07,null,null,G4527HEG2,GBP,null,null,null,null,null,Receive,Barclays Bank PLC,FI,7,null,3MIWYZ,null,null,null,null,UKT 1 3/4 01/22/49,Debt,null,null,STP,TRUE,GB00BFWFPP71,null,null,null,TRUE,null,FI-EMEA Domestic,XOFF,Unmatched,30:21.0,GBP,-61380.07,61380.07,61000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,00000000000494083251,null,000000904380/S03058692,000008525620,C001/100001951096,000000904380/S03058692,000008341804,C001/100001951086,null,61380.07,60997.09,null,61000,61000,null,null,null,BFM4W97,ZYAFGB30XXX,0,GBP,61380.07,UKDebt,GBP,GB,null,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,61000,CRSTFI,Failed,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),AA011,CREST (CSD),AA011,Financing,00:00.0,GBP,99.99535932,null,null,NotNetted,New,null,10:00.0,SellBuyBackCloseMovement,null,by FISS,null,00:00.0
