age,agebucket,bookingplatform,booklongname,bookshortname,boref,botimestamp,boversion,business,businesstimezone,cancellationcashinstructionstatus,cancellationstockinstructionstatus,cashopenamt,cptyaccountingtype,cptyshortname,cusip,denominationcurrencycode,diarybotimestamp,diarycategory,diaryfailedreasoncode,diarynarrative,diaryupdatedby,direction,entityshortname,entitytype,faileddays,failedreason,forefnonunique,fullcashsettlementdate,fullinstrumentsettlementdate,fullsettlementdate,generalnarrative,instrumentname,instrumenttype,instrumenttypelevel2,instrumenttypelevel3,integrationstatus,isenriched,isin,isinternalsettlement,isinternaltrade,ismarketfacing,istradeactive,latestfailstatusactivity,market,marketoftrade,matchingstatus,modificationtimestamp,netconsiderationinbasecurrency,netconsiderationinbasecurrencyamount,opensettlementamt,opentradedquantity,operation,origin,ourdepot,ourdepotaccount,ournostro,ournostroaccount,parent,pbflow,pcs_cptyssi,pcs_entitydepotnostroacc,pcs_entityssi,pis_cptyssi,pis_entitydepotnostroacc,pis_entityssi,placeofsafekeeping,pricashoriginalamt,principal,priorityindicator,pristockoriginalamt,quantity,reportinterval,seccashoriginalamt,secstockoriginalamt,sedol,settbiccode,settdenominationamount,settdenominationcurrencycode,settlementamount,settlementconvention,settlementcurrencycode,settlementdepotcountry,settlementstatus,settlementterms,settlementtimestamp,settlementtype,stockdirection,stockinstructionexternalreason,stockinstructionexternalreasontype,stockinstructionexternalstatus,stockinstructionexternalstatustype,stockinstructionformat,stockinstructionnarrative,stockinstructionstatus,stockisacknowledged,stockopenamt,stockoperationalgroup,summarysettlementstatus,swiftcashreceiveref,swiftcashref,swiftdeliverref,swiftreceiveref,taskaction,taskage,taskbotimestamp,taskcreatedate,taskdescription,taskduedate,taskid,taskmodificationtimestamp,taskrole,taskstatus,tasktype,theirdepot,theirdepotaccount,theirnostro,theirnostroaccount,tradecategory,tradedate,tradedcurrencycode,tradedprice,tradereason,tradername,tradestate,tradestatus,tradesubtype,tradetimestamp,tradetype,tradetypecategory,updatedby,updateddatetime,valuedate
,,,5 Banking_Repo MTM,5 Banking_Repo MTM,494086910,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,3267956.43,,,D2R8H4FE4,EUR,,,,,,Deliver,Barclays Bank PLC,FI,7,,3MIXAF,,,,,BR 0 05/15/35,Debt,,,STP,TRUE,DE0001102515,,,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,2834553.24,3267956.43,3268000,Delivery,FISS,Citibank Europe PLC,11013218,Clearstream Banking,34797,494085247,,000001123134/S03135263,8525491,C001/100002032762,000001123134/S03135263,8708990,C001/100003450342,DAKVDEFF,3267956.43,3268000,,3268000,3268000,,,,BMQ5WP1,ZYAFGB30XXX,0,EUR,3267956.43,GermanyDebt,EUR,IE,,DVP,,TransactionSettlementType,Deliver,,,,,,,,,3268000,DOMFI,Failed,,,AP00494086910Q1,,,,,,,,,,,,,State Street Bank  T,MWSB,State Street Bank  T,MWSB,Financing,2023-03-22 13:00:01.026 +0530,EUR,99.99866677,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,BuySellBackCloseMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,14946 Banking_Repo MTM,14946 Banking_Repo M,494086980,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,2265289.07,,,E8922AJR2,EUR,,,,,,Receive,Barclays Bank PLC,FI,7,,3MIXBH,,,,,SPGB 1 1/4 10/31/30,Debt,,,STP,TRUE,ES0000012G34,,,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-1964861.71,2265289.07,2263000,Receipt,FISS,Citibank Europe PLC,3061000000,Banque de France,CFREURBPLCFRPPXXX,494083265,,000000903105/S08237577,9061197,C001/100007979693,000000903105/S08237577,743181,C001/100002651021,IBRCESMM,2265289.07,2262922.7,,2263000,2263000,,,,BMWWML2,IBRCESMM,0,EUR,2265289.07,SpainDebt,EUR,IE,,DVP,,TransactionSettlementType,Receive,,,,,,,,,2263000,DOMFI,Failed,,,,AP00494086980Q1,,,,,,,,,,,,State Street Bank  T,2956650017,State Street Bank  T,2956650017,Financing,2023-03-22 13:00:01.026 +0530,EUR,99.99527803,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,SellBuyBackCloseMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,201 Banking_Repo MTM,201 Banking_Repo MTM,494087834,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,234451.76,,,G4527HEG2,GBP,,,,,,Receive,Barclays Bank PLC,FI,7,,3MIZDM,,,,,UKT 1 3/4 01/22/49,Debt,,,STP,TRUE,GB00BFWFPP71,,,,TRUE,,FI-EMEA Domestic,XOFF,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-234451.76,234451.76,233000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,494080299,,000001123134/S05462567,8525620,C001/100001951096,000001123134/S05462567,8341804,C001/100001951086,,234451.76,232988.92,,233000,233000,,,,BFM4W97,ZYAFGB30XXX,0,GBP,234451.76,UKDebt,GBP,GB,,DVP,,TransactionSettlementType,Receive,,,,,,,,,233000,CRSTFI,Failed,,,,,,,,,,,,,,,,CREST (CSD),AA011,CREST (CSD),AA011,Financing,2023-03-22 13:00:01.026 +0530,GBP,99.99535615,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,SellBuyBackCloseMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,5 Banking_Repo MTM,5 Banking_Repo MTM,494086623,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,220997.05,ExternalCounterparty,WMC-3T49,D2R8H4FE4,EUR,,,,,,Deliver,Barclays Bank PLC,FI,7,,3MIWWR,,,,,BR 0 05/15/35,Debt,,,STP,TRUE,DE0001102515,,,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,191687.96,220997.05,221000,Delivery,FISS,Citibank Europe PLC,11013218,Clearstream Banking,34797,494078248,,000000980835/S03142661,8525491,C001/100002032762,000000980835/S03142661,8708990,C001/100003450342,DAKVDEFF,220997.05,221000,,221000,221000,,,,BMQ5WP1,ZYAFGB30XXX,0,EUR,220997.05,GermanyDebt,EUR,IE,,DVP,,TransactionSettlementType,Deliver,,,,,,,,,221000,DOMFI,Failed,,,AP00494086623Q1,,,,,,,,,,,,,The Northern Trust C,AIFM06,The Northern Trust C,AIFM06,Financing,2023-03-22 13:00:01.026 +0530,EUR,99.99866516,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,BuySellBackCloseMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,5 Banking_Repo MTM,5 Banking_Repo MTM,494086876,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,220997.05,ExternalCounterparty,WMC-3T49,D2R8H4FE4,EUR,,,,,,Deliver,Barclays Bank PLC,FI,7,,3MIXAH,,,,,BR 0 05/15/35,Debt,,,STP,TRUE,DE0001102515,,,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,191687.96,220997.05,221000,Delivery,FISS,Citibank Europe PLC,11013218,Clearstream Banking,34797,494084267,,000000980835/S03142661,8525491,C001/100002032762,000000980835/S03142661,8708990,C001/100003450342,DAKVDEFF,220997.05,221000,,221000,221000,,,,BMQ5WP1,ZYAFGB30XXX,0,EUR,220997.05,GermanyDebt,EUR,IE,,DVP,,TransactionSettlementType,Deliver,,,,,,,,,221000,DOMFI,Failed,,,AP00494086876Q1,,,,,,,,,,,,,The Northern Trust C,AIFM06,The Northern Trust C,AIFM06,Financing,2023-03-22 13:00:01.026 +0530,EUR,99.99866516,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,BuySellBackCloseMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,201 Banking_Repo MTM,201 Banking_Repo MTM,494087778,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,104652.83,ExternalCounterparty,WMC-3M37,G4527HEG2,GBP,,,,,,Deliver,Barclays Bank PLC,FI,7,,3MIYRK,,,,,UKT 1 3/4 01/22/49,Debt,,,STP,TRUE,GB00BFWFPP71,,,,TRUE,,FI-EMEA Domestic,XOFF,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,104652.83,104652.83,104000,Delivery,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,494083301,,000001107462/S01708129,8525620,C001/100001951096,000001107462/S01708129,8341804,C001/100001951086,,104652.83,104000,,104000,104000,,,,BFM4W97,ZYAFGB30XXX,0,GBP,104652.83,UKDebt,GBP,GB,,DVP,,TransactionSettlementType,Deliver,,,,,,,,,104000,CRSTFI,Failed,,,,,,,,,,,,,,,,CREST (CSD),5038,CREST (CSD),5038,Financing,2023-03-22 13:00:01.026 +0530,GBP,100,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,SellBuyBackOpenMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,201 Banking_Repo MTM,201 Banking_Repo MTM,494087801,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,149935.3,ExternalCounterparty,WMC-44J9,G4527HEG2,GBP,,,,,,Deliver,Barclays Bank PLC,FI,7,,3MIYRO,,,,,UKT 1 3/4 01/22/49,Debt,,,STP,TRUE,GB00BFWFPP71,,,,TRUE,,FI-EMEA Domestic,XOFF,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,149935.3,149935.3,149000,Delivery,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,494081299,,000001117283/S02495596,8525620,C001/100001951096,000001117283/S02495596,8341804,C001/100001951086,,149935.3,149000,,149000,149000,,,,BFM4W97,ZYAFGB30XXX,0,GBP,149935.3,UKDebt,GBP,GB,,DVP,,TransactionSettlementType,Deliver,,,,,,,,,149000,CRSTFI,Failed,,,,,,,,,,,,,,,,CREST (CSD),5612,CREST (CSD),5612,Financing,2023-03-22 13:00:01.026 +0530,GBP,100,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,SellBuyBackOpenMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,201 Banking_Repo MTM,201 Banking_Repo MTM,494087847,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,2904988.1,ExternalCounterparty,69Z5,G4527HEG2,GBP,,,,,,Receive,Barclays Bank PLC,FI,7,,3MIZDW,,,,,UKT 1 3/4 01/22/49,Debt,,,STP,TRUE,GB00BFWFPP71,,,,TRUE,,FI-EMEA Domestic,XOFF,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-2904988.1,2904988.1,2887000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,494079305,,000000745612/S07825027,8525620,C001/100001951096,000000745612/S07825027,8341804,C001/100001951086,,2904988.1,2886862.72,,2887000,2887000,,,,BFM4W97,ZYAFGB30XXX,0,GBP,2904988.1,UKDebt,GBP,GB,,DVP,,TransactionSettlementType,Receive,,,,,,,,,2887000,CRSTFI,Failed,,,,,,,,,,,,,,,,CREST (CSD),AA011,CREST (CSD),AA011,Financing,2023-03-22 13:00:01.026 +0530,GBP,99.99535471,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,SellBuyBackCloseMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,5 Banking_Repo MTM,5 Banking_Repo MTM,494086612,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,220997.05,ExternalCounterparty,WMC-3T49,D2R8H4FE4,EUR,,,,,,Deliver,Barclays Bank PLC,FI,7,,3MIWUW,,,,,BR 0 05/15/35,Debt,,,STP,TRUE,DE0001102515,,,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,191687.96,220997.05,221000,Delivery,FISS,Citibank Europe PLC,11013218,Clearstream Banking,34797,494083241,,000000980835/S03142661,8525491,C001/100002032762,000000980835/S03142661,8708990,C001/100003450342,DAKVDEFF,220997.05,221000,,221000,221000,,,,BMQ5WP1,ZYAFGB30XXX,0,EUR,220997.05,GermanyDebt,EUR,IE,,DVP,,TransactionSettlementType,Deliver,,,,,,,,,221000,DOMFI,Failed,,,AP00494086612Q1,,,,,,,,,,,,,The Northern Trust C,AIFM06,The Northern Trust C,AIFM06,Financing,2023-03-22 13:00:01.026 +0530,EUR,99.99866516,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,BuySellBackCloseMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,201 Banking_Repo MTM,201 Banking_Repo MTM,494086727,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,149928.38,ExternalCounterparty,WMC-44J9,G4527HEG2,GBP,,,,,,Receive,Barclays Bank PLC,FI,7,,3MIXAV,,,,,UKT 1 3/4 01/22/49,Debt,,,STP,TRUE,GB00BFWFPP71,,,,TRUE,,FI-EMEA Domestic,XOFF,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-149928.38,149928.38,149000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,494080266,,000001117283/S02495596,8525620,C001/100001951096,000001117283/S02495596,8341804,C001/100001951086,,149928.38,148992.92,,149000,149000,,,,BFM4W97,ZYAFGB30XXX,0,GBP,149928.38,UKDebt,GBP,GB,,DVP,,TransactionSettlementType,Receive,,,,,,,,,149000,CRSTFI,Failed,,,,,,,,,,,,,,,,CREST (CSD),5612,CREST (CSD),5612,Financing,2023-03-22 13:00:01.026 +0530,GBP,99.99535195,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,SellBuyBackCloseMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,201 Banking_Repo MTM,201 Banking_Repo MTM,494087772,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,104652.83,ExternalCounterparty,WMC-3M37,G4527HEG2,GBP,,,,,,Deliver,Barclays Bank PLC,FI,7,,3MIYPP,,,,,UKT 1 3/4 01/22/49,Debt,,,STP,TRUE,GB00BFWFPP71,,,,TRUE,,FI-EMEA Domestic,XOFF,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,104652.83,104652.83,104000,Delivery,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,494079301,,000001107462/S01708129,8525620,C001/100001951096,000001107462/S01708129,8341804,C001/100001951086,,104652.83,104000,,104000,104000,,,,BFM4W97,ZYAFGB30XXX,0,GBP,104652.83,UKDebt,GBP,GB,,DVP,,TransactionSettlementType,Deliver,,,,,,,,,104000,CRSTFI,Failed,,,,,,,,,,,,,,,,CREST (CSD),5038,CREST (CSD),5038,Financing,2023-03-22 13:00:01.026 +0530,GBP,100,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,SellBuyBackOpenMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,201 Banking_Repo MTM,201 Banking_Repo MTM,494087819,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,2905122.2,ExternalCounterparty,69Z5,G4527HEG2,GBP,,,,,,Deliver,Barclays Bank PLC,FI,7,,3MIYRT,,,,,UKT 1 3/4 01/22/49,Debt,,,STP,TRUE,GB00BFWFPP71,,,,TRUE,,FI-EMEA Domestic,XOFF,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,2905122.2,2905122.2,2887000,Delivery,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,494082303,,000000745612/S07825027,8525620,C001/100001951096,000000745612/S07825027,8341804,C001/100001951086,,2905122.2,2887000,,2887000,2887000,,,,BFM4W97,ZYAFGB30XXX,0,GBP,2905122.2,UKDebt,GBP,GB,,DVP,,TransactionSettlementType,Deliver,,,,,,,,,2887000,CRSTFI,Failed,,,,,,,,,,,,,,,,CREST (CSD),AA011,CREST (CSD),AA011,Financing,2023-03-22 13:00:01.026 +0530,GBP,100,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,SellBuyBackOpenMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,201 Banking_Repo MTM,201 Banking_Repo MTM,494087841,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,486009.44,ExternalCounterparty,WMC-3W67,G4527HEG2,GBP,,,,,,Receive,Barclays Bank PLC,FI,7,,3MIZDP,,,,,UKT 1 3/4 01/22/49,Debt,,,STP,TRUE,GB00BFWFPP71,,,,TRUE,,FI-EMEA Domestic,XOFF,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-486009.44,486009.44,483000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,494084298,,000000982623/S07825008,8525620,C001/100001951096,000000982623/S07825008,8341804,C001/100001951086,,486009.44,482977.03,,483000,483000,,,,BFM4W97,ZYAFGB30XXX,0,GBP,486009.44,UKDebt,GBP,GB,,DVP,,TransactionSettlementType,Receive,,,,,,,,,483000,CRSTFI,Failed,,,,,,,,,,,,,,,,CREST (CSD),AA011,CREST (CSD),AA011,Financing,2023-03-22 13:00:01.026 +0530,GBP,99.9953543,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,SellBuyBackCloseMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,5 Banking_Repo MTM,5 Banking_Repo MTM,494086635,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,487993.49,ExternalCounterparty,WMC-3M37,D2R8H4FE4,EUR,,,,,,Deliver,Barclays Bank PLC,FI,7,,3MIWUV,,,,,BR 0 05/15/35,Debt,,,STP,TRUE,DE0001102515,,,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,423274.78,487993.49,488000,Delivery,FISS,Citibank Europe PLC,11013218,Clearstream Banking,34797,494085233,,000001107462/S03146625,8525491,C001/100002032762,000001107462/S03146625,8708990,C001/100003450342,DAKVDEFF,487993.49,488000,,488000,488000,,,,BMQ5WP1,ZYAFGB30XXX,0,EUR,487993.49,GermanyDebt,EUR,IE,,DVP,,TransactionSettlementType,Deliver,,,,,,,,,488000,DOMFI,Failed,,,AP00494086635Q1,,,,,,,,,,,,,JPMorgan Chase Bank,1.01E+11,JPMorgan Chase Bank,1.01E+11,Financing,2023-03-22 13:00:01.026 +0530,EUR,99.99866598,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,BuySellBackCloseMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,5 Banking_Repo MTM,5 Banking_Repo MTM,494086666,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,487993.49,ExternalCounterparty,WMC-3M37,D2R8H4FE4,EUR,,,,,,Deliver,Barclays Bank PLC,FI,7,,3MIWWQ,,,,,BR 0 05/15/35,Debt,,,STP,TRUE,DE0001102515,,,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,423274.78,487993.49,488000,Delivery,FISS,Citibank Europe PLC,11013218,Clearstream Banking,34797,494083245,,000001107462/S03146625,8525491,C001/100002032762,000001107462/S03146625,8708990,C001/100003450342,DAKVDEFF,487993.49,488000,,488000,488000,,,,BMQ5WP1,ZYAFGB30XXX,0,EUR,487993.49,GermanyDebt,EUR,IE,,DVP,,TransactionSettlementType,Deliver,,,,,,,,,488000,DOMFI,Failed,,,AP00494086666Q1,,,,,,,,,,,,,JPMorgan Chase Bank,1.01E+11,JPMorgan Chase Bank,1.01E+11,Financing,2023-03-22 13:00:01.026 +0530,EUR,99.99866598,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,BuySellBackCloseMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,201 Banking_Repo MTM,201 Banking_Repo MTM,494086819,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,75467.3,ExternalCounterparty,WMC-9783,G4527HEG2,GBP,,,,,,Receive,Barclays Bank PLC,FI,7,,3MIWZH,,,,,UKT 1 3/4 01/22/49,Debt,,,STP,TRUE,GB00BFWFPP71,,,,TRUE,,FI-EMEA Domestic,XOFF,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-75467.3,75467.3,75000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,494084265,,000001030515/S00015916,8525620,C001/100001951096,000001030515/S00015916,8341804,C001/100001951086,,75467.3,74996.43,,75000,75000,,,,BFM4W97,ZYAFGB30XXX,0,GBP,75467.3,UKDebt,GBP,GB,,DVP,,TransactionSettlementType,Receive,,,,,,,,,75000,CRSTFI,Failed,,,,,,,,,,,,,,,,CREST (CSD),AA011,CREST (CSD),AA011,Financing,2023-03-22 13:00:01.026 +0530,GBP,99.99535123,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,SellBuyBackCloseMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,5 Banking_Repo MTM,5 Banking_Repo MTM,494086939,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,1126984.97,ExternalCounterparty,WMC-47Z5,D2R8H4FE4,EUR,,,,,,Deliver,Barclays Bank PLC,FI,7,,3MIXCF,,,,,BR 0 05/15/35,Debt,,,STP,TRUE,DE0001102515,,,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,977521.88,1126984.97,1127000,Delivery,FISS,Citibank Europe PLC,11013218,Clearstream Banking,34797,494085251,,000001120699/S03415067,8525491,C001/100002032762,000001120699/S03415067,8708990,C001/100003450342,DAKVDEFF,1126984.97,1127000,,1127000,1127000,,,,BMQ5WP1,ZYAFGB30XXX,0,EUR,1126984.97,GermanyDebt,EUR,IE,,DVP,,TransactionSettlementType,Deliver,,,,,,,,,1127000,DOMFI,Failed,,,AP00494086939Q1,,,,,,,,,,,,,State Street Bank  T,WM1E,State Street Bank  T,WM1E,Financing,2023-03-22 13:00:01.026 +0530,EUR,99.99866637,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,BuySellBackCloseMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,5 Banking_Repo MTM,5 Banking_Repo MTM,494086994,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,98885.36,ExternalCounterparty,Bridgewater Pure,F43750GF3,EUR,,,,,,Receive,Barclays Bank PLC,FI,7,,3MIXBM,,,,,RTR 0.1 07/25/47,Debt,,,STP,TRUE,FR0013209871,,,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-85770.98,98885.36,80000,Receipt,FISS,Citibank Europe PLC,654494283,Banque de France,CFREURBPLCFRPPXXX,494080271,,000007762234/S07858014,9061197,C001/100007979693,000007762234/S07858014,8450111,C001/100002562897,SICVFRPP,98885.36,98887.37,,80000,80000,,,,BDVNQS8,ZYAFGB30XXX,0,EUR,98885.36,FranceDebt,EUR,IE,,DVP,,TransactionSettlementType,Receive,,,,,,,,,80000,DOMFI,Failed,,,,AP00494086994Q1,,,,,,,,,,,,The Bank of New York,450752,The Bank of New York,450752,Financing,2023-03-22 13:00:01.026 +0530,EUR,123.6092144,,,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,RepoCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,201 Banking_Repo MTM,201 Banking_Repo MTM,494087775,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,248550.46,ExternalCounterparty,WMC-47Z5,G4527HEG2,GBP,,,,,,Deliver,Barclays Bank PLC,FI,7,,3MIYRP,,,,,UKT 1 3/4 01/22/49,Debt,,,STP,TRUE,GB00BFWFPP71,,,,TRUE,,FI-EMEA Domestic,XOFF,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,248550.46,248550.46,247000,Delivery,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,494078305,,000001120699/S07825014,8525620,C001/100001951096,000001120699/S07825014,8341804,C001/100001951086,,248550.46,247000,,247000,247000,,,,BFM4W97,ZYAFGB30XXX,0,GBP,248550.46,UKDebt,GBP,GB,,DVP,,TransactionSettlementType,Deliver,,,,,,,,,247000,CRSTFI,Failed,,,,,,,,,,,,,,,,CREST (CSD),AA011,CREST (CSD),AA011,Financing,2023-03-22 13:00:01.026 +0530,GBP,100,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,SellBuyBackOpenMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494097917,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,,ExternalCounterparty,SPF Securitized,,GBP,,,,,,Deliver,Barclays Bank PLC,FI,7,,3MYHYN,,,,,RMAC 2006NS4X R1,Debt,,,Verify (Auto),TRUE,XS0277763370,,,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,,,,1,Delivery,FISS,Clearstream (CSD),34797,,,494096795,,,,,000008422776/S06892212,743766,C001/100002032758,,,0,,1,1,,,,,ZYAFGB30XXX,0,GBP,,UKDebt,GBP,LU,,FOP,,TransactionSettlementType,Deliver,,,,,,,,,1,ICSDFI,Failed,,,,,Created,,2023-03-23 13:00:01.026 +0530,2023-03-23 13:00:01.026 +0530,SWIFT Verification,2023-03-29 13:00:01.026 +0530,21177,2023-03-23 13:00:01.026 +0530,720_EMEA_FI_VERIF,Open,SWIFTVerification,,90014,,,Financing,2023-03-22 13:00:01.026 +0530,GBP,0.0001,,,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,ReverseRepoCloseStockOnlyMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,201 Banking_Repo MTM,201 Banking_Repo MTM,494086660,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,486009.44,ExternalCounterparty,WMC-3W67,G4527HEG2,GBP,,,,,,Receive,Barclays Bank PLC,FI,7,,3MIWXD,,,,,UKT 1 3/4 01/22/49,Debt,,,STP,TRUE,GB00BFWFPP71,,,,TRUE,,FI-EMEA Domestic,XOFF,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-486009.44,486009.44,483000,Receipt,FISS,CREST (CSD),034*STAR,CREST (CSD),034*C,494082263,,000000982623/S07825008,8525620,C001/100001951096,000000982623/S07825008,8341804,C001/100001951086,,486009.44,482977.03,,483000,483000,,,,BFM4W97,ZYAFGB30XXX,0,GBP,486009.44,UKDebt,GBP,GB,,DVP,,TransactionSettlementType,Receive,,,,,,,,,483000,CRSTFI,Failed,,,,,,,,,,,,,,,,CREST (CSD),AA011,CREST (CSD),AA011,Financing,2023-03-22 13:00:01.026 +0530,GBP,99.9953543,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,SellBuyBackCloseMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,5 Banking_Repo MTM,5 Banking_Repo MTM,494086695,2023-03-23 13:00:01.026 +0530,1,Financing Business,Europe/London,,,487993.49,ExternalCounterparty,WMC-3M37,D2R8H4FE4,EUR,,,,,,Deliver,Barclays Bank PLC,FI,7,,3MIWYL,,,,,BR 0 05/15/35,Debt,,,STP,TRUE,DE0001102515,,,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,423274.78,487993.49,488000,Delivery,FISS,Citibank Europe PLC,11013218,Clearstream Banking,34797,494081256,,000001107462/S03146625,8525491,C001/100002032762,000001107462/S03146625,8708990,C001/100003450342,DAKVDEFF,487993.49,488000,,488000,488000,,,,BMQ5WP1,ZYAFGB30XXX,0,EUR,487993.49,GermanyDebt,EUR,IE,,DVP,,TransactionSettlementType,Deliver,,,,,,,,,488000,DOMFI,Failed,,,AP00494086695Q1,,,,,,,,,,,,,JPMorgan Chase Bank,1.01E+11,JPMorgan Chase Bank,1.01E+11,Financing,2023-03-22 13:00:01.026 +0530,EUR,99.99866598,,,NotNetted,New,,2023-03-23 13:00:01.026 +0530,BuySellBackCloseMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
